word,en,meaning,sentence,reading,romaji,synonyms,language
duque,duke,Noble rank,El **duque** posee tierras. — The **duke** owns lands.,,,,es
duquesa,duchess,Female duke,La **duquesa** es noble. — The **duchess** is noble.,,,,es
condesa,countess,Female count,La **condesa** es bella. — The **countess** is beautiful.,,,,es
vizconde,viscount,Lower noble rank,El **vizconde** tiene título. — The **viscount** has title.,,,,es
barón,baron,Noble rank,El **barón** es respetado. — The **baron** is respected.,,,,es
baronesa,baroness,Female baron,La **baronesa** es distinguida. — The **baroness** is distinguished.,,,,es
señorío,domain,Noble territory,El **señorío** es vasto. — The **domain** is vast.,,,,es
vasallo,vassal,Feudal subject,El **vasallo** obedece. — The **vassal** obeys.,,,,es
feudo,fiefdom,Feudal estate,El **feudo** es grande. — The **fiefdom** is large.,,,,es
feudalismo,feudalism,Medieval system,El **feudalismo** fue importante. — **Feudalism** was important.,,,,es
monarquía,monarchy,Rule by king,La **monarquía** es estable. — The **monarchy** is stable.,,,,es
república,republic,Rule by people,La **república** es democrática. — The **republic** is democratic.,,,,es
imperio,empire,Large state,El **imperio** es vasto. — The **empire** is vast.,,,,es
reino,kingdom,Royal domain,El **reino** prospera. — The **kingdom** thrives.,,,,es
nación,nation,Country,La **nación** es unida. — The **nation** is united.,,,,es
patria,homeland,Native country,Amo mi **patria**. — I love my **homeland**.,,,,es
territorio,territory,Land area,El **territorio** es amplio. — The **territory** is wide.,,,,es
región,region,Area,La **región** es rica. — The **region** is rich.,,,,es
provincia,province,Administrative division,La **provincia** es grande. — The **province** is large.,,,,es
municipio,municipality,Local government,El **municipio** gobierna. — The **municipality** governs.,,,,es
distrito,district,Administrative area,El **distrito** está dividido. — The **district** is divided.,,,,es
departamento,department,Administrative division,El **departamento** tiene oficinas. — The **department** has offices.,,,,es
condado,county,County area,El **condado** es rural. — The **county** is rural.,,,,es
continente,continent,Landmass,El **continente** africano. — The African **continent**.,,,,es
subcontinente,subcontinent,Large peninsula,La India es un **subcontinente**. — India is a **subcontinent**.,,,,es
hemisfério,hemisphere,Half globe,El **hemisferio** norte. — The Northern **hemisphere**.,,,,es
océano,ocean,Large water body,El **océano** es profundo. — The **ocean** is deep.,,,,es
golfo,gulf,Large bay,El **golfo** es grande. — The **gulf** is big.,,,,es
bahía,bay,Inlet,La **bahía** es hermosa. — The **bay** is beautiful.,,,,es
ensenada,cove,Small bay,La **ensenada** es protegida. — The **cove** is protected.,,,,es
estuario,estuary,River mouth,El **estuario** es fértil. — The **estuary** is fertile.,,,,es
delta,delta,River mouth area,El **delta** del Nilo es grande. — The Nile **delta** is large.,,,,es
istmo,isthmus,Land bridge,El **istmo** conecta. — The **isthmus** connects.,,,,es
cabo,cape,Headland,El **cabo** es rocoso. — The **cape** is rocky.,,,,es
promontorio,promontory,High headland,El **promontorio** es alto. — The **promontory** is high.,,,,es
península,peninsula,Land surrounded by water,La **península** es aislada. — The **peninsula** is isolated.,,,,es
archipelago,archipelago,Island group,El **archipiélago** es tropical. — The **archipelago** is tropical.,,,,es
arrecife,reef,Coral structure,El **arrecife** es colorido. — The **reef** is colorful.,,,,es
atolón,atoll,Ring island,El **atolón** es paradisíaco. — The **atoll** is paradisiacal.,,,,es
fosa,trench,Deep ocean depression,La **fosa** es profundísima. — The **trench** is very deep.,,,,es
plataforma continental,continental shelf,Shallow sea area,La **plataforma continental** es rica. — The **continental shelf** is rich.,,,,es
talud continental,continental slope,Steep ocean slope,El **talud continental** es abrupto. — The **continental slope** is steep.,,,,es
llanura abismal,abyssal plain,Deep ocean floor,La **llanura abismal** es plana. — The **abyssal plain** is flat.,,,,es
cordillera submarina,submarine ridge,Underwater mountain,La **cordillera submarina** es larga. — The **submarine ridge** is long.,,,,es
volcán submarino,seamount,Underwater volcano,El **volcán submarino** es antiguo. — The **seamount** is ancient.,,,,es
fuente hidrotermal,hydrothermal vent,Deep sea vent,La **fuente hidrotermal** es caliente. — The **hydrothermal vent** is hot.,,,,es
bioma,biome,Ecosystem type,El **bioma** ártico es frío. — The Arctic **biome** is cold.,,,,es
ecosistema,ecosystem,Community of organisms,El **ecosistema** es frágil. — The **ecosystem** is fragile.,,,,es
hábitat,habitat,Living environment,El **hábitat** es natural. — The **habitat** is natural.,,,,es
nicho ecológico,ecological niche,Species role,El **nicho ecológico** es específico. — The **ecological niche** is specific.,,,,es
cadena alimenticia,food chain,Energy transfer,La **cadena alimenticia** es compleja. — The **food chain** is complex.,,,,es
red trófica,food web,Interconnected chains,La **red trófica** es intrincada. — The **food web** is intricate.,,,,es
pirámide ecológica,ecological pyramid,Energy levels,La **pirámide ecológica** es clara. — The **ecological pyramid** is clear.,,,,es
productividad primaria,primary productivity,Photosynthesis rate,La **productividad primaria** es alta. — **Primary productivity** is high.,,,,es
biomasa,biomass,Living matter,La **biomasa** aumenta. — **Biomass** increases.,,,,es
fotosíntesis,photosynthesis,Energy conversion,La **fotosíntesis** es vital. — **Photosynthesis** is vital.,,,,es
respiración celular,cellular respiration,Energy release,La **respiración celular** es constante. — **Cellular respiration** is constant.,,,,es
fermentación,fermentation,Anaerobic process,La **fermentación** produce alcohol. — **Fermentation** produces alcohol.,,,,es
glucólisis,glycolysis,Sugar breakdown,La **glucólisis** es importante. — **Glycolysis** is important.,,,,es
mitocondria,mitochondrion,Energy organelle,La **mitocondria** produce energía. — The **mitochondrion** produces energy.,,,,es
cloroplasto,chloroplast,Photosynthesis organelle,El **cloroplasto** es verde. — The **chloroplast** is green.,,,,es
ribosom,ribosome,Protein maker,El **ribosoma** sintetiza proteínas. — The **ribosome** synthesizes proteins.,,,,es
núcleo,nucleus,Cell control center,El **núcleo** controla. — The **nucleus** controls.,,,,es
cromosoma,chromosome,DNA structure,El **cromosoma** contiene genes. — The **chromosome** contains genes.,,,,es
gen,gene,Heredity unit,El **gen** es hereditario. — The **gene** is hereditary.,,,,es
dna,DNA,Genetic material,El **DNA** contiene información. — **DNA** contains information.,,,,es
rna,RNA,Genetic messenger,El **RNA** transmite mensajes. — **RNA** transmits messages.,,,,es
proteína,protein,Amino acid chain,La **proteína** es esencial. — **Protein** is essential.,,,,es
enzima,enzyme,Biological catalyst,La **enzima** acelera reacciones. — **Enzyme** accelerates reactions.,,,,es
hormona,hormone,Chemical messenger,La **hormona** regula. — **Hormone** regulates.,,,,es
neurotransmisor,neurotransmitter,Brain chemical,El **neurotransmisor** comunica. — **Neurotransmitter** communicates.,,,,es
anticuerpo,antibody,Immune protein,El **anticuerpo** protege. — **Antibody** protects.,,,,es
antígeno,antigen,Foreign substance,El **antígeno** es extraño. — **Antigen** is foreign.,,,,es
patógeno,pathogen,Disease agent,El **patógeno** causa enfermedad. — **Pathogen** causes disease.,,,,es
virus,virus,Microscopic pathogen,El **virus** es pequeño. — The **virus** is small.,,,,es
bacteria,bacterium,Microscopic organism,La **bacteria** es unicelular. — **Bacterium** is single-celled.,,,,es
protozoo,protozoan,Single-cell animal,El **protozoo** se mueve. — The **protozoan** moves.,,,,es
hongo,fungus,Fungal organism,El **hongo** crece en lugares húmedos. — **Fungus** grows in damp places.,,,,es
alga,algae,Aquatic plant,El **alga** es verde. — The **algae** is green.,,,,es
musgo,moss,Small plant,El **musgo** cubre rocas. — **Moss** covers rocks.,,,,es
helecho,fern,Leafy plant,El **helecho** es antiguo. — **Fern** is ancient.,,,,es
conífera,conifer,Pine tree,La **conífera** es verde. — The **conifer** is green.,,,,es
frondosa,broadleaf tree,Leaf-bearing tree,La **frondosa** es decidua. — The **broadleaf tree** is deciduous.,,,,es
árbol frutal,fruit tree,Tree bearing fruit,El **árbol frutal** produce frutos. — The **fruit tree** produces fruit.,,,,es
árbol maderero,timber tree,Wood-producing tree,El **árbol maderero** es valioso. — The **timber tree** is valuable.,,,,es
raíz pivotante,taproot,Main root,La **raíz pivotante** es profunda. — The **taproot** is deep.,,,,es
raíces fibrosas,fibrous roots,Multiple roots,Las **raíces fibrosas** absorben agua. — **Fibrous roots** absorb water.,,,,es
bulbo,bulb,Underground bud,El **bulbo** es redondo. — The **bulb** is round.,,,,es
capítulo,capitulum,Flower head,El **capítulo** es redondo. — The **capitulum** is round.,,,,es
espiga,spike,Flower spike,La **espiga** es larga. — The **spike** is long.,,,,es
fascículo,fascicle,Bundle,El **fascículo** contiene hojas. — The **fascicle** contains leaves.,,,,es
espina,thorn,Sharp point,La **espina** es peligrosa. — The **thorn** is dangerous.,,,,es
aguijón,prickle,Sharp projection,El **aguijón** pincha. — The **prickle** pricks.,,,,es
glándula,gland,Secreting organ,La **glándula** segrega. — The **gland** secretes.,,,,es
nectario,nectary,Nectar-producing gland,El **nectario** produce néctar. — The **nectary** produces nectar.,,,,es
tricomio,trichome,Hair-like structure,El **tricomio** es pequeño. — The **trichome** is small.,,,,es
estoma,stoma,Gas exchange pore,El **estoma** abre y cierra. — The **stoma** opens and closes.,,,,es
cámara subestomática,substomatal chamber,Space under stoma,La **cámara subestomática** contiene aire. — The **substomatal chamber** contains air.,,,,es
parénquima,parenchyma,Ground tissue,El **parénquima** es suave. — **Parenchyma** is soft.,,,,es
colénquima,collenchyma,Support tissue,El **colénquima** es flexible. — **Collenchyma** is flexible.,,,,es
esclerénquima,sclerenchyma,Hardened tissue,El **esclerénquima** es duro. — **Sclerenchyma** is hard.,,,,es
cambium,cambium,Growth layer,El **cambium** produce anillos. — **Cambium** produces rings.,,,,es
floema,phloem,Nutrient transport,El **floema** transporta azúcares. — **Phloem** transports sugars.,,,,es
xilema,xylem,Water transport,El **xilema** transporta agua. — **Xylem** transports water.,,,,es
traqueida,tracheid,Water conducting cell,La **traqueida** es larga. — The **tracheid** is long.,,,,es
vaso leñoso,vessel element,Water tube,El **vaso leñoso** es ancho. — The **vessel element** is wide.,,,,es
tubo criboso,sieve tube,Sugar transporter,El **tubo criboso** transporta. — The **sieve tube** transports.,,,,es
célula acompañante,companion cell,Helper cell,La **célula acompañante** ayuda. — The **companion cell** helps.,,,,es
peridermis,periderm,Protective tissue,La **peridermis** es resistente. — **Periderm** is resistant.,,,,es
corcho,cork,Protective layer,El **corcho** es impermeable. — **Cork** is impermeable.,,,,es
lenticela,lenticel,Gas pore,La **lenticela** permite aire. — The **lenticel** allows air.,,,,es
costra de herida,wound periderm,Healing layer,La **costra de herida** sella. — **Wound periderm** seals.,,,,es
acá,here,In this place,Ven **acá** ahora. — Come **here** now.,,,,es
amo,love,Deep affection,Te **amo** mucho. — I **love** you very much.,,,,es
temo,fear,Being afraid,**Temo** al oscuro. — I **fear** the dark.,,,,es
espero,hope,Wishing for,**Espero** ganar. — I **hope** to win.,,,,es
deseo,desire,Strong wish,**Deseo** viajar. — I **desire** to travel.,,,,es
durmiente,sleeper,One sleeping,El **durmiente** ronca. — The **sleeper** snores.,,,,es
insomne,insomniac,Unable to sleep,Soy **insomne**. — I am an **insomniac**.,,,,es
vigilia,wakefulness,State of awake,La **vigilia** es larga. — The **wakefulness** is long.,,,,es
adormecimiento,drowsiness,Sleepiness,Hay **adormecimiento**. — There is **drowsiness**.,,,,es
letargo,lethargy,Deep sleep state,El **letargo** es profundo. — **Lethargy** is deep.,,,,es
sopor,deep sleep,Heavy sleep,El **sopor** es reparador. — **Deep sleep** is restorative.,,,,es
coma,coma,Unconscious state,Está en **coma**. — He is in a **coma**.,,,,es
síncope,syncope,Fainting,Tuvo un **síncope**. — He had a **syncope**.,,,,es
desmayo,faint,Losing consciousness,Sufrió un **desmayo**. — She had a **faint**.,,,,es
alucinación,hallucination,False perception,Tuvo **alucinaciones**. — He had **hallucinations**.,,,,es
alucinógeno,hallucinogenic,Drug causing visions,La droga es **alucinógena**. — The drug is **hallucinogenic**.,,,,es
ilusión,illusion,False perception,Es una **ilusión** óptica. — It is an optical **illusion**.,,,,es
espejismo,mirage,Desert illusion,El **espejismo** desaparece. — The **mirage** disappears.,,,,es
fantasma,ghost,Spirit,Vimos un **fantasma**. — We saw a **ghost**.,,,,es
