word,en,meaning,sentence,reading,romaji,synonyms,language
寄り添う,to snuggle,Snuggle,"家族に寄り添う。 — Snuggle with family.",よりそう,yorisou,寄る (yoru),ja
寄り道する,to stop by,Stop by,"学校帰りに寄り道する。 — Stop by after school.",よりみちする,yorimichi suru,立ち寄る (tachiyoru),ja
寄り集まる,to gather,Assemble,"人が寄り集まる。 — People gather together.",よりあつまる,yoriatsumaru,集まる (atsumaru),ja
寄り掛かる,to lean on,Lean,"壁に寄り掛かる。 — Lean against the wall.",よりかかる,yorikakaru,もたれる (motareru),ja
乗り越す,to pass one's stop,Miss,"駅を乗り越す。 — Miss the station.",のりこす,norikosu,通過する (tsuuka suru),ja
乗り込む,to board,Board,"電車に乗り込む。 — Board a train.",のりこむ,norikomu,乗る (noru),ja
乗り遅れる,to miss transportation,Miss,"バスに乗り遅れる。 — Miss the bus.",のりおくれる,noriokureru,逃す (nogasu),ja
乗り切る,to get through,Overcome,"困難を乗り切る。 — Get through difficulties.",のりきる,norikiru,克服する (kokufuku suru),ja
踏み潰す,to crush,Crush,"虫を踏み潰す。 — Crush an insect.",ふみつぶす,fumitsubusu,潰す (tsubusu),ja
振り落とす,to shake off,Shake,"ほこりを振り落とす。 — Shake off dust.",ふりおとす,furiotosu,落とす (otosu),ja
振り乱す,to dishevel,Disorder,"髪を振り乱す。 — Hair becomes messy.",ふりみだす,furimidasu,乱す (midasu),ja
振り返らせる,to make someone look back,Prompt,"後ろを振り返らせる。 — Make them look back.",ふりかえらせる,furikaeraseru,向かせる (mukaseru),ja
振り切る,to shake free,Escape,"相手を振り切る。 — Shake someone off.",ふりきる,furikiru,逃れる (nogareru),ja
振り向かせる,to turn someone’s head,Turn,"視線を振り向かせる。 — Draw attention.",ふりむかせる,furimukaseru,向ける (mukeru),ja
振り替える,to substitute,Replace,"休みを振り替える。 — Substitute a holiday.",ふりかえる,furikaeru,変更する (henkou suru),ja
差し迫る,to be imminent,Imminent,"危機が差し迫る。 — A crisis approaches.",さしせまる,sashisemaru,迫る (semaru),ja
差し支える,to hinder,Hinder,"仕事に差し支える。 — Hinder work.",さしつかえる,sashitsukaeru,妨げる (samatageru),ja
差し置く,to set aside,Set aside,"感情を差し置く。 — Set emotions aside.",さしおく,sashioku,脇に置く (wakini oku),ja
差し替わる,to be replaced,Replace,"番組が差し替わる。 — Program is replaced.",さしかわる,sashikawaru,入れ替わる (irekawaru),ja
差し伸ばす,to reach hand,Reach,"手を差し伸ばす。 — Reach out a hand.",さしのばす,sashinobasu,助ける (tasukeru),ja
差し戻す,to send back,Return,"書類を差し戻す。 — Send documents back.",さしもどす,sashimodosu,戻す (modosu),ja
差し引かれる,to be deducted,Deduct,"給料から差し引かれる。 — Deducted from salary.",さしひかれる,sashihikareru,控除される (koujo sareru),ja
差し替えられる,to be swapped,Swap,"写真が差し替えられる。 — Photo is swapped.",さしかえられる,sashikaerareru,交換される (koukan sareru),ja
流し去る,to wash away,Wash,"悲しみを流し去る。 — Wash sorrow away.",ながしさる,nagashisaru,流す (nagasu),ja
流れ去る,to flow away,Flow,"水が流れ去る。 — Water flows away.",ながれさる,nagaresaru,消える (kieru),ja
流れ着く,to drift ashore,Arrive,"船が流れ着く。 — A boat washes ashore.",ながれつく,nagaretsuku,漂着する (hyouchaku suru),ja
流れ落ちる,to flow down,Flow,"涙が流れ落ちる。 — Tears flow down.",ながれおちる,nagareochiru,落ちる (ochiru),ja
流れ回る,to circulate,Circulate,"血液が流れ回る。 — Blood circulates.",ながれまわる,nagaremawaru,巡る (meguru),ja
流し戻す,to flush back,Return,"水を流し戻す。 — Flush water back.",ながしもどす,nagashimodosu,戻す (modosu),ja
乗り合わせる,to ride together,Ride,"バスで乗り合わせる。 — Ride together on a bus.",のりあわせる,noriawaseru,同乗する (doujou suru),ja
乗り移る,to possess,Possess,"気持ちが乗り移る。 — Be possessed by emotion.",のりうつる,noriutsuru,宿る (yadoru),ja
乗り捨てる,to abandon vehicle,Abandon,"自転車を乗り捨てる。 — Abandon a bike.",のりすてる,norisuteru,放棄する (houki suru),ja
乗り散らかす,to leave scattered,Scatter,"荷物を乗り散らかす。 — Leave luggage scattered.",のりちらかす,norichirakasu,散らかす (chirakasu),ja
乗り広げる,to spread out,Spread,"布を乗り広げる。 — Spread cloth out.",のりひろげる,norihirogeru,広げる (hirogeru),ja
乗り終える,to finish riding,Finish,"馬に乗り終える。 — Finish riding a horse.",のりおえる,norioeru,終える (oeru),ja
乗り掛かる,to lean on,Lean,"肩に乗り掛かる。 — Lean on someone.",のりかかる,norikakaru,寄り掛かる (yorikakaru),ja
乗り馴れる,to get used to riding,Adapt,"自転車に乗り馴れる。 — Get used to riding a bike.",のりなれる,norinareru,慣れる (nareru),ja
乗り通す,to ride through,Ride,"終点まで乗り通す。 — Ride to the end.",のりとおす,noritoosu,乗り切る (norikiru),ja
駆け寄る,to run up,Approach,"友達に駆け寄る。 — Run up to a friend.",かけよる,kakeyoru,走り寄る (hashiriyoru),ja
駆け抜ける,to run through,Run,"道を駆け抜ける。 — Run through the road.",かけぬける,kakenukeru,走る (hashiru),ja
駆け上がる,to run up,Run,"階段を駆け上がる。 — Run up stairs.",かけあがる,kakeagaru,登る (noboru),ja
駆け下りる,to run down,Run,"坂を駆け下りる。 — Run downhill.",かけおりる,kakeoriru,降りる (oriru),ja
駆け戻る,to run back,Return,"家に駆け戻る。 — Run back home.",かけもどる,kakemodoru,戻る (modoru),ja
駆け集まる,to gather quickly,Gather,"人が駆け集まる。 — People gather quickly.",かけあつまる,kakeatsumaru,集まる (atsumaru),ja
駆け去る,to run away,Run,"影が駆け去る。 — A shadow runs away.",かけさる,kakesaru,逃げる (nigeru),ja
走り抜く,to run through fully,Run,"コースを走り抜く。 — Run the entire course.",はしりぬく,hashirinuku,走る (hashiru),ja
走り寄せる,to rush toward,Rush,"子どもが走り寄せる。 — Kids rush toward you.",はしりよせる,hashiriyoseru,走り寄る (hashiriyoru),ja
走り過ぎる,to run too much,Exceed,"走り過ぎて疲れる。 — Run too much and get tired.",はしりすぎる,hashirisugiru,走る (hashiru),ja
走り続ける,to keep running,Continue,"ずっと走り続ける。 — Keep running endlessly.",はしりつづける,hashiritsuzukeru,走る (hashiru),ja
跳び付く,to jump onto,Jump,"犬が跳び付く。 — The dog jumps on you.",とびつく,tobitsuku,飛び掛かる (tobikakaru),ja
跳び走る,to run jumping,Bound,"うさぎが跳び走る。 — A rabbit bounds along.",とびはしる,tobihashiru,跳ねる (haneru),ja
跳び渡る,to leap across,Leap,"石から石へ跳び渡る。 — Leap from stone to stone.",とびわたる,tobiwataru,跳ぶ (tobu),ja
跳ね落とす,to knock down,Knock,"枝を跳ね落とす。 — Knock off branches.",はねおとす,haneotosu,落とす (otosu),ja
跳ね散らかす,to splash around,Splash,"泥を跳ね散らかす。 — Splash mud everywhere.",はねちらかす,hanechirakasu,散らす (chirasu),ja
跳ね飛び上がる,to spring up,Spring,"驚いて跳ね飛び上がる。 — Spring up in surprise.",はねとびあがる,hanetobiagaru,跳ぶ (tobu),ja
抜け切る,to escape fully,Escape,"迷路を抜け切る。 — Fully escape the maze.",ぬけきる,nukekiru,抜ける (nukeru),ja
抜け出せる,to be able to escape,Escape,"状況から抜け出せる。 — Be able to escape the situation.",ぬけだせる,nukedaseru,逃れる (nogareru),ja
抜け落とす,to drop out,Drop,"ネジを抜け落とす。 — Drop a screw.",ぬけおとす,nukeotosu,落とす (otosu),ja
抜き上げる,to pull up,Pull,"魚を抜き上げる。 — Pull up a fish.",ぬきあげる,nukiageru,引き上げる (hikiageru),ja
抜き去る,to outstrip,Pass,"相手を抜き去る。 — Outstrip an opponent.",ぬきさる,nukisaru,追い越す (oikosu),ja
抜き放つ,to draw (a sword),Draw,"刀を抜き放つ。 — Draw a sword.",ぬきはなつ,nukihanatsu,抜く (nuku),ja
追い込まれる,to be cornered,Corner,"状況に追い込まれる。 — Be cornered by circumstances.",おいこまれる,oikomareru,追い詰められる (oitsumerareru),ja
追い広げる,to expand outward,Expand,"勢力を追い広げる。 — Expand influence.",おいひろげる,oi hirogeru,広げる (hirogeru),ja
追い散らす,to chase off,Drive,"鳥を追い散らす。 — Chase birds away.",おいちらす,oichirasu,追い払う (oiharau),ja
追い落とす,to bring down,Down,"政敵を追い落とす。 — Bring down a rival.",おいおとす,oio.tosu,倒す (taosu),ja
追い剥がす,to peel away,Peel,"ステッカーを追い剥がす。 — Peel off a sticker.",おいはがす,oihagasu,剥がす (hagasu),ja
追い越される,to be overtaken,Pass,"車に追い越される。 — Be overtaken by a car.",おいこされる,oikosareru,抜かれる (nukareru),ja
追い回す,to chase around,Chase,"犬が猫を追い回す。 — A dog chases a cat around.",おいまわす,oimawasu,追う (ou),ja
追い回られる,to be chased,Chased,"猫が犬に追い回られる。 — A cat is chased by a dog.",おいまわられる,oimawareru,追われる (owareru),ja
追い急ぐ,to hurry after,Hurry,"目的地へ追い急ぐ。 — Hurry toward the destination.",おいいそぐ,oiisogu,急ぐ (isogu),ja
追い遣る,to send away,Send,"子供を追い遣る。 — Send away the child.",おいやる,oiyaru,追い出す (oidasu),ja
くれる,to give (to me/us),Giving,"友達が本をくれる。 — A friend gives me a book.",くれる,kureru,恵む (megumu),ja
持ってくる,to bring,Bring,"書類を持ってくる。 — Bring the documents.",もってくる,motte kuru,持参する (jisan suru),ja
持っていく,to take (carry),Carry,"弁当を持っていく。 — Take a lunch box.",もっていく,motte iku,携帯する (keitai suru),ja
連れていく,to take along,Accompany,"弟を公園に連れていく。 — Take my little brother to the park.",つれていく,tsurete iku,同行させる (doukou saseru),ja
連れてくる,to bring along,Accompany,"友達を家に連れてくる。 — Bring a friend home.",つれてくる,tsurete kuru,同伴する (douhan suru),ja
受け取る,to receive,Receiving,"荷物を受け取る。 — Receive a package.",うけとる,uketoru,受領する (juryou suru),ja
返済する,to repay,Repayment,"借金を返済する。 — Repay a debt.",へんさいする,hensai suru,払い戻す (haraimodosu),ja
使い切る,to use up,Completion,"ポイントを使い切る。 — Use up the points.",つかいきる,tsukaikiru,消費し尽くす (shouhi shitsukusu),ja
しまう,to put away / finish,Put away,"本を棚にしまう。 — Put the book away on the shelf.",しまう,shimau,片付ける (katazukeru),ja
片付く,to get tidied,Tidying,"部屋が片付く。 — The room gets tidied up.",かたづく,katazuku,整う (totonou),ja
つける,to turn on / attach,Switch,"電気をつける。 — Turn on the light.",つける,tsukeru,点ける (tsukeru),ja
つく,to arrive / be on,Arrival,"駅に着くとすぐ電話する。 — Call as soon as you arrive at the station.",つく,tsuku,到着する (touchaku suru),ja
できる,to be able to,Ability,"一人でできる。 — I can do it alone.",できる,dekiru,可能だ (kanou da),ja
なる,to become,Change,"寒くなる。 — It gets cold.",なる,naru,変化する (henka suru),ja
やる,to do,Action,"宿題をやる。 — Do homework.",やる,yaru,する (suru),ja
やめる,to quit / stop,Stop,"タバコをやめる。 — Quit smoking.",やめる,yameru,中止する (chuushi suru),ja
生まれる,to be born,Birth,"彼は東京で生まれる。 — He is born in Tokyo.",うまれる,umareru,誕生する (tanjou suru),ja
死ぬ,to die,Death,"魚が死ぬ。 — A fish dies.",しぬ,shinu,亡くなる (nakunaru),ja
立ち止まる,to stop walking,Pause,"角で立ち止まる。 — Stop at the corner.",たちどまる,tachidomaru,止まる (tomaru),ja
曲がる,to turn,Direction,"次の角を右に曲がる。 — Turn right at the next corner.",まがる,magaru,折れる (oreru),ja
抑える,to hold down / suppress,Control,"声を抑える。 — Lower your voice.",おさえる,osaeru,制御する (seigyo suru),ja
出かける,to go out,Outing,"週末に出かける。 — Go out on the weekend.",でかける,dekakeru,外出する (gaishutsu suru),ja
帰宅する,to return home,Homecoming,"夜に帰宅する。 — Return home at night.",きたくする,kitaku suru,帰る (kaeru),ja
降ろす,to unload / drop off,Transport,"荷物を降ろす。 — Unload luggage.",おろす,orosu,下ろす (orosu),ja
乗せる,to put on / give a ride,Transport,"友達を車に乗せる。 — Give a friend a ride.",のせる,noseru,同乗させる (doujou saseru),ja
着く,to arrive,Arrival,"駅に着く。 — Arrive at the station.",つく,tsuku,到着する (touchaku suru),ja
出発する,to depart,Departure,"朝七時に出発する。 — Depart at 7 a.m.",しゅっぱつする,shuppatsu suru,出る (deru),ja
到着する,to arrive,Arrival,"予定より早く到着する。 — Arrive earlier than planned.",とうちゃくする,touchaku suru,着く (tsuku),ja
出会う,to encounter,Encounter,"偶然出会う。 — Meet by chance.",であう,deau,遭遇する (souguu suru),ja
別れる,to part,Separation,"駅で別れる。 — Part at the station.",わかれる,wakareru,離別する (ribetsu suru),ja
呼び出す,to call out,Call,"先生に呼び出される。 — Be called out by the teacher.",よびだす,yobidasu,召喚する (shoukan suru),ja
呼びかける,to call to,Call,"みんなに呼びかける。 — Call out to everyone.",よびかける,yobikakeru,声をかける (koe wo kakeru),ja
