word,en,meaning,sentence,reading,romaji,synonyms,language
overall,overalls,Work garment,Hij draagt een blauwe **overall**. — He wears blue **overalls**.,,,werkpak;bodypak,nl
werkjas,work jacket,Labor wear,Hij draagt een **werkjas**. — He wears a **work jacket**.,,,werkuniform;veiligheidspak,nl
zwemvest,life vest,Water safety,Ze draagt een **zwemvest**. — She wears a **life vest**.,,,reddingsvest;reddingsband,nl
helm,helmet,Head protection,Hij draagt een veiligheids**helm**. — He wears a safety **helmet**.,,,motorhelm;schedelbeschermer,nl
handschoenen,gloves,Hand covers,Ze trekt **handschoenen** aan. — She puts on **gloves**.,,,wanten;handschoenenpaar,nl
uniform,uniform,Standard dress,De agent draagt een **uniform**. — The officer wears a **uniform**.,,,werkkleding;dienstkleding,nl
toga,robe,Formal dress,De advocaat draagt een **toga**. — The lawyer wears a **robe**.,,,gewaad;plechtige mantel,nl
smoking,tuxedo,Formal suit,Hij draagt een **smoking**. — He wears a **tuxedo**.,,,frac;avondkostuum,nl
kostuum,costume,Fancy dress,Ze draagt een **kostuum**. — She wears a **costume**.,,,vermomming;toneelkostuum;outfit,nl
vermomming,disguise,Hidden identity,Ze draagt een **vermomming**. — She wears a **disguise**.,,,masker;camouflage;kostuum,nl
huisje,cottage,Small house,Ze huren een **huisje** op het platteland. — They rent a **cottage** in the countryside.,,,boerderijtje;woning;blokhut,nl
villa,villa,Large house,Ze wonen in een grote **villa**. — They live in a large **villa**.,,,herenwoning;kasteel;landhuis,nl
landhuisje,farmhouse,Farm building,Ze verblijven in een **landhuisje**. — They stay in a **farmhouse**.,,,boerderij;woning;cottages,nl
grondwet,mansion,Grand house,Ze lezen de **grondwet**. — They read the **constitution**.,,,staatswet;fundamentele wet;basiswet,nl
kasteel,castle,Fortified building,Ze bezoeken een oud **kasteel**. — They visit an old **castle**.,,,fort;burcht;paleis,nl
toren,tower,Tall building,De **toren** is heel hoog. — The **tower** is very high.,,,klokkentoren;spits;structure,nl
flat,apartment,Unit dwelling,Ze wonen in een **flat**. — They live in a **flat**.,,,appartement;etage;studio,nl
appartement,apartment,Flat,Ze huren een **appartement**. — They rent an **apartment**.,,,flat;woning;studio,nl
studio,studio,Single room,Ze woont in een **studio**. — She lives in a **studio**.,,,eenkamerappartement;flatje,nl
penthouse,penthouse,Top apartment,Ze wonen in een **penthouse**. — They live in a **penthouse**.,,,topetage;luxe appartement,nl
loods,warehouse,Storage building,Ze slaan goederen op in de **loods**. — They store goods in the **warehouse**.,,,magazijn;opslagplaats;depot,nl
werkplaats,workshop,Work building,Hij werkt in zijn **werkplaats**. — He works in his **workshop**.,,,atelier;werkhuis,nl
atelier,atelier,Work studio,Ze schildert in haar **atelier**. — She paints in her **studio**.,,,werkplaats;creatieve ruimte,nl
schuur,shed,Storage building,Ze bewaren de fiets in de **schuur**. — They store the bicycle in the **shed**.,,,opslagruimte;garage;bijgebouw,nl
garage,garage,Car storage,Ze parkeren de auto in de **garage**. — They park the car in the **garage**.,,,autoruimte;carport,nl
parkeergarage,parking garage,Multi-level parking,Ze parkeren in de **parkeergarage**. — They park in the **parking garage**.,,,parkeerplaats;garage,nl
parkeerplaats,parking lot,Car parking,Ze vinden een **parkeerplaats**. — They find a **parking space**.,,,parkeerterrein;parkeerspot,nl
politiebureau,police station,Law office,Ze brengen hem naar het **politiebureau**. — They take him to the **police station**.,,,politiekantoor;commissariaat,nl
brandweerkazerne,fire station,Fire base,De **brandweerkazerne** is vlakbij. — The **fire station** is nearby.,,,brandweerpost;brandweergebouw,nl
kliniek,clinic,Medical office,Ze bezoeken de **kliniek**. — They visit the **clinic**.,,,ziekenhuis;medisch centrum;polikliniek,nl
apotheek,pharmacy,Medicine shop,Ze halen medicijnen bij de **apotheek**. — They pick up medicine at the **pharmacy**.,,,drogist;medicijnwinkel,nl
apothekers,drugstore,Pharmacy,De **apothekers** helpen klanten. — The **pharmacists** help customers.,,,apotheker;drogist,nl
tandheelkunde,dental office,Teeth doctor,Ze studeert **tandheelkunde**. — She studies **dentistry**.,,,tandgeneeskunde;mondhygiëne,nl
basisschool,elementary school,Primary education,De kinderen gaan naar de **basisschool**. — The children go to **elementary school**.,,,lagere school;primair onderwijs,nl
middelbare school,high school,Secondary education,Ze gaat naar de **middelbare school**. — She goes to **high school**.,,,voortgezet onderwijs;secundaire school,nl
hogeschool,college,Post-secondary education,Hij studeert aan de **hogeschool**. — He studies at the **college**.,,,hogere opleiding;hbo,nl
bibliotheek,library,Book building,Ze leent boeken bij de **bibliotheek**. — She borrows books from the **library**.,,,boekerij;leesbibliothek,nl
theater,theater,Performance venue,Ze kijken een stuk in het **theater**. — They watch a play at the **theatre**.,,,schouwburg;operahuis;podium,nl
bioscoop,cinema,Movie theater,Ze gaan naar de **bioscoop**. — They go to the **cinema**.,,,filmzaal;theater;film,nl
concertzaal,concert hall,Music venue,Het concert is in de **concertzaal**. — The concert is in the **concert hall**.,,,muziekhal;zaal;podium,nl
sportstadion,stadium,Sports venue,Ze kijken in het **sportstadion**. — They watch in the **sports stadium**.,,,voetbalstadion;arena;sportcomplex,nl
zwembad,swimming pool,Water facility,Ze zwemmen in het **zwembad**. — They swim in the **swimming pool**.,,,bad;basin;sportbad,nl
tennisbaan,tennis court,Sport court,Ze spelen op de **tennisbaan**. — They play on the **tennis court**.,,,court;sportbaan,nl
golfbaan,golf course,Golf facility,Hij speelt op de **golfbaan**. — He plays on the **golf course**.,,,golfterrein;course;golfclub,nl
skibaan,ski slope,Ski facility,Ze skiën op de **skibaan**. — They ski on the **ski slope**.,,,skipiste;snowboardbaan,nl
speeltuin,playground,Play space,De kinderen spelen in de **speeltuin**. — The children play in the **playground**.,,,kleuterspelplaats;speelplaats,nl
dierenpark,zoo,Animal park,Ze bezoeken het **dierenpark**. — They visit the **zoo**.,,,dierentuin;safari;wildpark,nl
botanische tuin,botanical garden,Plant garden,Ze wandelen in de **botanische tuin**. — They walk in the **botanical garden**.,,,plantentuin;plantsoen,nl
kapel,chapel,Small church,Ze bezoeken de kleine **kapel**. — They visit the small **chapel**.,,,kerkje;bidplaats;oratorium,nl
tempel,temple,Religious place,Ze bezoeken de oude **tempel**. — They visit the old **temple**.,,,heiligdom;godshuis;sanctuarium,nl
moskee,mosque,Muslim building,Ze bezoeken de grote **moskee**. — They visit the large **mosque**.,,,gebedsruimte;islamitisch heiligdom,nl
synagoge,synagogue,Jewish building,Ze bezoeken de **synagoge**. — They visit the **synagogue**.,,,joodse kerk;bidplaats;tempel,nl
monaster,monastery,Religious complex,Ze bezoeken het oude **klooster**. — They visit the old **monastery**.,,,klooster;abdij;religieus complex,nl
klooster,convent,Nun residence,Ze wonen in een **klooster**. — They live in a **convent**.,,,abdij;religieuze communiteit,nl
begraafplaats,cemetery,Burial ground,Ze bezoeken de **begraafplaats**. — They visit the **cemetery**.,,,kerkhof;dodenakker,nl
crematorium,crematorium,Cremation facility,De dienst is in het **crematorium**. — The service is at the **crematorium**.,,,as-verbrandingsplaats,nl
bazaar,bazaar,Open market,Ze shoppen op de **bazaar**. — They shop at the **bazaar**.,,,markt;openluchtmarkt;souk,nl
winkelcentrum,mall,Shopping center,Ze gaan naar het **winkelcentrum**. — They go to the **mall**.,,,shopping centre;shoppingcomplex,nl
warenhuis,department store,Large store,Ze winkelen in het **warenhuis**. — They shop in the **department store**.,,,groot warenhuis;mode warenhuis,nl
supermarkt,supermarket,Grocery store,Ze kopen boodschappen in de **supermarkt**. — They buy groceries in the **supermarket**.,,,kruidenier;winkel,nl
bakkerij,bakery,Bread shop,Ze kopen brood bij de **bakkerij**. — They buy bread at the **bakery**.,,,bakker;broodbezorger,nl
slagerij,butcher,Meat shop,Ze kopen vlees bij de **slagerij**. — They buy meat at the **butcher**.,,,vleeswinkel;slager,nl
kaasboer,cheese shop,Cheese seller,Ze kopen kaas bij de **kaasboer**. — They buy cheese at the **cheese shop**.,,,kaaswinkelier;zuivelwinkelier,nl
viswinkel,fishmonger,Fish shop,Ze kopen vis bij de **viswinkel**. — They buy fish at the **fishmonger**.,,,visserij;visserij winkel,nl
groentewinkel,vegetable shop,Produce store,Ze kopen groenten bij de **groentewinkel**. — They buy vegetables at the **vegetable shop**.,,,groenteboer;marktkoopman,nl
fruitwinkel,fruit shop,Fruit store,Ze kopen fruit bij de **fruitwinkel**. — They buy fruit at the **fruit shop**.,,,fruithandel,nl
bloemenwinkel,flower shop,Flower store,Ze kopen bloemen bij de **bloemenwinkel**. — They buy flowers at the **flower shop**.,,,bloemist;bloemenhandelaar,nl
boekhandel,bookstore,Book shop,Ze kopen een boek bij de **boekhandel**. — They buy a book at the **bookstore**.,,,bibliotheek;boekenwinkel,nl
speelgoedwinkel,toy store,Toy shop,Ze kopen speelgoed bij de **speelgoedwinkel**. — They buy toys at the **toy store**.,,,speelgoedhandel,nl
kleding winkel,clothing store,Clothes shop,Ze winkelen in de **kleding winkel**. — They shop in the **clothing store**.,,,modewinkel;kledingboetiek,nl
schoenenwinkel,shoe store,Shoe shop,Ze kopen schoenen bij de **schoenenwinkel**. — They buy shoes at the **shoe store**.,,,schoenenzaak;footwear,nl
kapsalon,hair salon,Hair shop,Ze gaat naar de **kapsalon**. — She goes to the **hair salon**.,,,kapperszaak;hairdresser,nl
schoonheidssalon,beauty salon,Beauty shop,Ze bezoekt de **schoonheidssalon**. — She visits the **beauty salon**.,,,beautycentrum;wellness,nl
kapperszaak,barbershop,Men hair shop,Ze gaat naar de **kapperszaak**. — She goes to the **barbershop**.,,,kapper;hairstylist,nl
smederij,blacksmith,Metal shop,Ze werkt in de **smederij**. — She works in the **blacksmith**.,,,metaalbewerking;gieteri,nl
kleermakerij,tailor,Clothing repair,Ze brengt haar jurk naar de **kleermakerij**. — She takes her dress to the **tailor**.,,,naaiatelier;kleermaker,nl
wasserij,laundry,Clothes washing,Ze brengt haar kleding naar de **wasserij**. — She takes her clothes to the **laundry**.,,,wassalon;wasgelegenheid,nl
stomerij,dry cleaner,Dry clean shop,Ze brengt haar jas naar de **stomerij**. — She takes her coat to the **dry cleaner**.,,,droogkuis;chemische reiniging,nl
reparatie winkel,repair shop,Repair store,Ze brengt haar fiets naar de **reparatie winkel**. — She takes her bicycle to the **repair shop**.,,,werkplaats;fix-it shop,nl
horlogemaker,watchmaker,Watch repair,Ze bezoekt de **horlogemaker**. — She visits the **watchmaker**.,,,horlogist;urenmaker,nl
juwelier,jeweler,Jewelry shop,Ze koopt een ring bij de **juwelier**. — She buys a ring at the **jeweller**.,,,goudsmid;juwelierszaak,nl
opticiën,optician,Eye shop,Ze bezoekt de **opticien**. — She visits the **optician**.,,,brillenwinkel;oogkundige,nl
drogisterij,drugstore,Medicine shop,Ze koopt medicijnen bij de **drogisterij**. — She buys medicine at the **drugstore**.,,,apotheek;drogist,nl
benzinepomp,gas station,Fuel station,Ze tankt bij de **benzinepomp**. — She refuels at the **gas station**.,,,tankstation;pompstation,nl
autogarage,auto garage,Car repair,Ze brengt haar auto naar de **autogarage**. — She takes her car to the **auto garage**.,,,automonteur;autoservice,nl
carwash,car wash,Vehicle cleaning,Ze wast haar auto bij de **carwash**. — She washes her car at the **car wash**.,,,autowasplaats;autoreiniging,nl
tankstation,fuel station,Gas station,Ze tankt bij het **tankstation**. — She fuels up at the **fuel station**.,,,benzinestation;tankpunt,nl
parking,parking,Car park,Ze parkeren op de **parking**. — They park in the **car park**.,,,parkeerterrein;parkeerplaats,nl
tramhalte,tram stop,Tram station,Ze wachten bij de **tramhalte**. — They wait at the **tram stop**.,,,trampunt;halte,nl
bushalte,bus stop,Bus station,Ze staan bij de **bushalte**. — They stand at the **bus stop**.,,,busstation;ophoudplaats,nl
taxistandplaats,taxi stand,Taxi station,Ze wachten bij de **taxistandplaats**. — They wait at the **taxi stand**.,,,taxiplaats;wachtplek,nl
treinstation,train station,Railway station,Ze rijden naar het **treinstation**. — They drive to the **train station**.,,,station;spoorwegstation,nl
vliegveld,airport,Air terminal,Ze zijn op het **vliegveld**. — They are at the **airport**.,,,luchthaven;airfield,nl
haven,harbor,Ship terminal,Het schip vaart de **haven** in. — The ship sails into the **harbour**.,,,port;aanlegplaats;dok,nl
busstation,bus station,Bus terminal,Ze wachten op het **busstation**. — They wait at the **bus station**.,,,busterminal;bushalte,nl
metrostation,subway station,Underground station,Ze reizen via het **metrostation**. — They travel via the **subway station**.,,,ondergrondse station;metro,nl
tramterminal,tram terminal,Tram end,Ze vertrekken van de **tramterminal**. — They depart from the **tram terminal**.,,,trameindstation;beginpunt,nl
loket,counter,Service window,Ze staan bij het **loket**. — They stand at the **counter**.,,,servicebalie;raam;kassa,nl
schalter,desk,Service desk,Ze gaan naar het **schalter**. — They go to the **desk**.,,,balie;loket,nl
balie,counter,Service counter,Ze staan bij de **balie**. — They stand at the **counter**.,,,loket;servicepunt;receptie,nl
hek,gate,Fence gate,Ze openen het **hek**. — They open the **gate**.,,,afscheiding;poort;omheining,nl
poort,gate,Large entrance,Ze rijden door de **poort**. — They drive through the **gate**.,,,inrijdpunt;toegangspoort,nl
toegang,entrance,Entry way,Er is vrije **toegang**. — There is free **access**.,,,ingang;entree;binnenkomst,nl
ingang,entrance,Entry door,De **ingang** is rechts. — The **entrance** is to the right.,,,entree;toegang;opening,nl
uitgang,exit,Exit door,De **uitgang** is links. — The **exit** is to the left.,,,uitrijpunt;uitgang;uitweg,nl
nooduitgang,emergency exit,Safety exit,De **nooduitgang** is achteraan. — The **emergency exit** is at the back.,,,calamiteitenuitgang;vluchtdeur,nl
escalator,escalator,Moving stairs,Ze nemen de **escalator**. — They take the **escalator**.,,,rolltrap;bewegende trap,nl
lift,elevator,Vertical transport,Ze nemen de **lift**. — They take the **elevator**.,,,elevator;bewegende kooi,nl
woonkamer,living room,Living space,Ze relaxen in de **woonkamer**. — They relax in the **living room**.,,,salon;zitkamer;huiskamer,nl
eetkamer,dining room,Eating space,Ze eten in de **eetkamer**. — They eat in the **dining room**.,,,eetkamertje;eetzaal,nl
badkamer,bathroom,Washing space,Ze douchen in de **badkamer**. — They shower in the **bathroom**.,,,douche;toilet;sanitaire ruimte,nl
toilet,toilet,Restroom,Ze gaan naar het **toilet**. — They go to the **toilet**.,,,wc;badkamer;sanitair,nl
gymnasium,gym,Exercise space,Ze sporten in het **gymnasium**. — They exercise in the **gym**.,,,sporthal;fitnessruimte,nl
sportzaal,sports hall,Sport space,Ze sporten in de **sportzaal**. — They exercise in the **sports hall**.,,,gymzaal;turnzaal,nl
piscine,pool,Swimming pool,Ze zwemmen in de **piscine**. — They swim in the **pool**.,,,zwembad;bad;basin,nl
sauna,sauna,Steam room,Ze ontspannen in de **sauna**. — They relax in the **sauna**.,,,stoomkamer;warmtebad,nl
spa,spa,Wellness center,Ze bezoeken de **spa**. — They visit the **spa**.,,,wellnesscentrum;beautycentrum,nl
wellness center,wellness center,Health facility,Ze gaan naar het **wellness center**. — They go to the **wellness center**.,,,spa;ontspanningsruimte,nl
ingrediënt,ingredient,Food component,Dit is een belangrijk **ingrediënt**. — This is an important **ingredient**.,,,bestanddeel;component;element,nl
gerecht,dish,Prepared food,Wat is het **gerecht** van de dag? — What is the **dish** of the day?,,,maaltijd;voedsel;recept,nl
vlees gerecht,meat dish,Meat food,Ze bestellen een **vlees gerecht**. — They order a **meat dish**.,,,hoofdgerecht;vleeskost,nl
salade,salad,Raw food,Ze eet een frisse **salade**. — She eats a fresh **salad**.,,,slagerecht;groentegerecht,nl
sandwich,sandwich,Bread food,Ze eet een **sandwich** voor lunch. — She eats a **sandwich** for lunch.,,,tosti;broodje;snack,nl
